,Gene Symbol,cluster_id,feature_importance
24,ACN9,287,-0.0024238227146814242
505,DHX58,287,-0.0024238227146814242
1962,TGIF1,469,-0.0024238227146814242
771,GPM6A,287,-0.0024238227146814242
1095,LRP12,469,-0.0024238227146814242
243,C3orf36,243,-0.002423822714681431
620,ERCC6L,468,-0.002596952908587226
120,ARHGAP11A,468,-0.002596952908587226
1556,PRRC1,189,-0.002596952908587233
1458,PIK3R4,189,-0.002596952908587233
2165,ZNF219,189,-0.002596952908587233
1063,LIPE,189,-0.002596952908587233
153,ATM,189,-0.002596952908587233
1269,NCOA3,189,-0.002596952908587233
1577,PSME3,189,-0.002596952908587233
238,C1orf115,238,-0.0025969529085872398
1283,NEDD4L,238,-0.0025969529085872398
1369,OPTN,238,-0.0025969529085872398
1188,MIR4800 /// MXD4,238,-0.0025969529085872398
1787,SLC20A1,238,-0.0025969529085872398
451,CXCL12,238,-0.0025969529085872398
339,CDKN2D,325,-0.0025969529085872398
325,CDCA8,325,-0.0025969529085872398
1963,THEM6,238,-0.0025969529085872398
1146,MARK1,238,-0.0025969529085872398
1194,MIR6787 /// SLC16A3,238,-0.0025969529085872398
67,ALB,173,-0.0025969529085872536
1291,NEURL1,173,-0.0025969529085872536
1127,MAML3,173,-0.0025969529085872536
1017,KLHL20,173,-0.0025969529085872536
1884,ST20,366,-0.0027700831024930622
1260,NBEA,366,-0.0027700831024930622
1867,SPOCK1,366,-0.0027700831024930622
706,FRY,366,-0.0027700831024930622
366,CHEK1,366,-0.0027700831024930622
2140,YEATS2,366,-0.0027700831024930622
891,HSPA12A,281,-0.002943213296398864
2066,TUBGCP2,281,-0.002943213296398864
1678,RP3-497J21.1,11,-0.002943213296398864
1424,PDK2,281,-0.002943213296398864
1979,TM7SF2,281,-0.002943213296398864
2149,ZCCHC10,281,-0.002943213296398864
8,ABHD14A-ACY1 /// ACY1,281,-0.002943213296398864
1967,THTPA,281,-0.002943213296398864
1710,RWDD2A,281,-0.002943213296398864
1585,PTH1R,105,-0.0031163434903046794
762,GOLGA8N,105,-0.0031163434903046794
572,EGFL8 /// PPT2 /// PPT2-EGFL8,105,-0.0031163434903046794
1442,PHF3,105,-0.0031163434903046794
484,DCAF8,105,-0.0031163434903046794
761,GOLGA8CP /// GOLGA8DP /// GOLGA8EP /// GOLGA8F /// GOLGA8G,105,-0.0031163434903046794
1612,RABEP2,51,-0.0031163434903046863
965,KANK1,51,-0.0031163434903046863
306,CD2BP2,51,-0.0031163434903046863
277,CAV2,51,-0.0031163434903046863
81,AMOTL2,51,-0.0031163434903046863
1539,PRKAR2B,51,-0.0031163434903046863
1242,MYO15A,77,-0.0031163434903047
2061,TTTY15,77,-0.0031163434903047
2135,XPO4,77,-0.0031163434903047
1534,PRKAB1,77,-0.0031163434903047
169,ATRNL1,77,-0.0031163434903047
1543,PRKY,77,-0.0031163434903047
1116,MAB21L1 /// MIR548F5,77,-0.0031163434903047
2069,TXLNG,77,-0.0031163434903047
1308,NLGN4X,77,-0.0031163434903047
1810,SLC7A2,77,-0.0031163434903047
1377,OR7E47P,99,-0.003289473684210495
1368,ONECUT1,106,-0.0032894736842105157
2056,TTC12,106,-0.0032894736842105157
818,H2AFX,406,-0.003635734072022126
1850,SNX3,406,-0.003635734072022126
1694,RPS27,406,-0.003635734072022126
1261,NBR1,406,-0.003635734072022126
1087,LOC732360 /// TDG,406,-0.003635734072022126
2050,TRPC7,363,-0.003635734072022126
789,GRM4,372,-0.0036357340720221537
438,CTD-3126B10.1,372,-0.0036357340720221537
262,CACNB2,372,-0.0036357340720221537
1886,ST6GALNAC2,476,-0.003981994459833757
645,FAM134B,476,-0.003981994459833757
148,ASUN,476,-0.003981994459833757
507,DIABLO,22,-0.003981994459833764
562,EBNA1BP2 /// MIR6733,22,-0.003981994459833764
991,KIAA0513,22,-0.003981994459833764
100,ANXA2 /// NHP2L1,22,-0.003981994459833764
996,KIF11,228,-0.003981994459833764
1568,PSMB7,22,-0.003981994459833764
1629,RANBP1,22,-0.003981994459833764
1670,RNF5 /// RNF5P1,89,-0.003981994459833771
1945,TCRDV2 /// TRDC /// TRDC /// YME1L1,89,-0.003981994459833771
521,DMD,89,-0.003981994459833771
337,CDKN1C,89,-0.003981994459833771
1549,PROZ,45,-0.003981994459833771
1396,PALMD,89,-0.003981994459833771
1153,MBOAT2,89,-0.003981994459833771
566,ECM2,89,-0.003981994459833771
289,CCDC92,89,-0.003981994459833771
720,GALK1,274,-0.004501385041551224
467,CYP3A43,274,-0.004501385041551224
274,CASR,274,-0.004501385041551224
1268,NCBP1,132,-0.004847645429362862
1956,TFDP1,132,-0.004847645429362862
2082,UBXN4,132,-0.004847645429362862
2079,UBE2K,132,-0.004847645429362862
33,ADAM10,132,-0.004847645429362862
23,ACLY,132,-0.004847645429362862
530,DNAJC16,132,-0.004847645429362862
550,DR1,132,-0.004847645429362862
2109,VIM,355,-0.005020775623268685
355,CENPM,355,-0.005020775623268685
665,FBN2,451,-0.005713296398891954
1700,RRBP1,451,-0.005713296398891954
1439,PGM3,451,-0.005713296398891954
151,ATG13,451,-0.005713296398891954
